inst#,actual,predicted,error
1026,19.6,18.103,-1.497
1027,19.6,18.103,-1.497
1028,19.4,18.103,-1.297
1029,19.2,18.103,-1.097
1030,19.6,18.103,-1.497
1031,19.4,18.103,-1.297
1032,19.4,18.103,-1.297
1033,358.8,18.103,-340.697
1034,19.4,18.103,-1.297
1035,19.6,18.103,-1.497
1036,19.6,18.103,-1.497
1037,21,18.103,-2.897
1038,19.8,18.103,-1.697
1039,19.6,18.103,-1.497
1040,19.4,18.103,-1.297
1041,19.4,18.103,-1.297
1042,19.4,18.103,-1.297
1043,19.4,18.103,-1.297
1044,19.4,18.103,-1.297
1045,19.6,18.103,-1.497
1046,19.6,18.103,-1.497
1047,19.6,18.103,-1.497
1048,19.6,18.103,-1.497
1049,19.6,18.103,-1.497
1050,19.6,18.103,-1.497
1051,19.2,18.103,-1.097
1052,19.6,18.103,-1.497
1053,21.2,18.103,-3.097
1054,19.4,18.103,-1.297
1055,19.6,18.103,-1.497
1056,19.6,18.103,-1.497
1057,19.4,18.103,-1.297
1058,19.4,18.103,-1.297
1059,19.6,18.103,-1.497
1060,19.6,18.103,-1.497
1061,19.6,18.103,-1.497
1062,569.2,18.103,-551.097
1063,19.6,18.103,-1.497
1064,19.4,18.103,-1.297
1065,19.4,18.103,-1.297
1066,19.4,18.103,-1.297
1067,19.4,18.103,-1.297
1068,19.4,18.103,-1.297
1069,19.4,18.103,-1.297
1070,19.2,18.103,-1.097
1071,19.4,18.103,-1.297
1072,19.4,18.103,-1.297
1073,19.6,18.103,-1.497
1074,19.4,18.103,-1.297
1075,19.4,18.103,-1.297
1076,19.4,18.103,-1.297
1077,19.4,18.103,-1.297
1078,19.6,18.103,-1.497
1079,19.2,18.103,-1.097
1080,19.4,18.103,-1.297
1081,3903,35.688,-3867.312
1082,46.6,35.688,-10.912
1083,152.8,35.688,-117.112
1084,1482.2,35.688,-1446.512
1085,59.6,35.688,-23.912
1086,30,35.688,5.688
1087,901.8,35.688,-866.112
1088,82.6,35.688,-46.912
1089,79.2,35.688,-43.512
1090,20.6,35.688,15.088
1091,26.6,35.688,9.088
1092,455.4,35.688,-419.712
1093,1425,35.688,-1389.312
1094,37.6,35.688,-1.912
1095,236.6,35.688,-200.912
1096,1364.8,35.688,-1329.112
1097,117.2,35.688,-81.512
1098,33.8,35.688,1.888
1099,64,35.688,-28.312
1100,11,35.688,24.688
1101,21.6,35.688,14.088
1102,4,35.688,31.688
1103,284.8,35.688,-249.112
1104,3,35.688,32.688
1105,1351.8,35.688,-1316.112
1106,173.2,35.688,-137.512
1107,7,35.688,28.688
1108,69,35.688,-33.312
1109,17.2,35.688,18.488
1110,41,35.688,-5.312
1111,46.6,35.688,-10.912
1112,32.6,35.688,3.088
1113,27.8,35.688,7.888
1114,8.6,35.688,27.088
1115,14.8,35.688,20.888
1116,2,35.688,33.688
1117,3,35.688,32.688
1118,354.2,35.688,-318.512
1119,32.2,35.688,3.488
1120,35.2,35.688,0.488
1121,10.2,35.688,25.488
1122,147.6,35.688,-111.912
1123,245.8,35.688,-210.112
1124,2,35.688,33.688
1125,110.2,35.688,-74.512
1126,55.6,35.688,-19.912
1127,35.6,35.688,0.088
1128,464.2,35.688,-428.512
1129,2.2,35.688,33.488
1130,36.8,35.688,-1.112
1131,23.6,35.688,12.088
1132,6,35.688,29.688
1133,22.8,35.688,12.888
1134,19.6,35.688,16.088
1135,27.6,35.688,8.088
1136,14.6,35.688,21.088
1137,27.6,35.688,8.088
1138,10,35.688,25.688
1139,34.2,35.688,1.488
1140,24.6,35.688,11.088
1141,762.4,22.096,-740.304
1142,835,22.096,-812.904
1143,539.6,22.096,-517.504
1144,15.6,22.096,6.496
1145,21,22.096,1.096
1146,89.4,22.096,-67.304
1147,14.2,22.096,7.896
1148,4,22.096,18.096
1149,9,22.096,13.096
1150,29.2,22.096,-7.104
1151,28,22.096,-5.904
1152,37.4,22.096,-15.304
1153,100,22.096,-77.904
1154,15.6,22.096,6.496
1155,35.8,22.096,-13.704
1156,27.8,22.096,-5.704
1157,6,22.096,16.096
1158,15.6,22.096,6.496
1159,15.6,22.096,6.496
1160,22.6,22.096,-0.504
1161,29,22.096,-6.904
1162,18.6,22.096,3.496
1163,13,22.096,9.096
1164,26.6,22.096,-4.504
1165,29.4,22.096,-7.304
1166,12,22.096,10.096
1167,7,22.096,15.096
1168,6,22.096,16.096
1169,34.6,22.096,-12.504
1170,22.6,22.096,-0.504
1171,7.6,22.096,14.496
1172,4,22.096,18.096
1173,19.6,22.096,2.496
1174,23.6,22.096,-1.504
1175,18.2,22.096,3.896
1176,39.8,22.096,-17.704
1177,9,22.096,13.096
1178,108.6,22.096,-86.504
1179,55.8,22.096,-33.704
1180,29.2,22.096,-7.104
1181,13.6,22.096,8.496
1182,14.4,22.096,7.696
1183,14.4,22.096,7.696
1184,5,22.096,17.096
1185,19.4,22.096,2.696
1186,23.2,22.096,-1.104
1187,10.6,22.096,11.496
1188,5,22.096,17.096
1189,24.4,22.096,-2.304
1190,1.6,22.096,20.496
1191,32.6,22.096,-10.504
1192,11.8,22.096,10.296
1193,4,22.096,18.096
1194,14.4,22.096,7.696
1195,26.2,22.096,-4.104
1196,20.4,22.096,1.696
1197,23.4,22.096,-1.304
1198,22.4,22.096,-0.304
1199,27.4,22.096,-5.304
1200,19.4,22.096,2.696
1201,1245.2,793.657,-451.543
1202,834.4,793.657,-40.743
1203,517.8,793.657,275.857
1204,527.4,793.657,266.257
1205,536.6,793.657,257.057
1206,532,793.657,261.657
1207,492.6,866.501,373.901
1208,523,866.501,343.501
1209,550.8,866.501,315.701
1210,1687.8,549.901,-1137.899
1211,1666,549.901,-1116.099
1212,1643,710.904,-932.096
1213,532.6,549.901,17.301
1214,551.4,549.901,-1.499
1215,508,710.904,202.904
1216,909.2,793.657,-115.543
1217,903.2,866.501,-36.699
1218,896.6,793.657,-102.943
1219,881.8,866.501,-15.299
1220,5822,549.901,-5272.099
1221,530.8,549.901,19.101
1222,6450.4,710.904,-5739.496
1223,3976.4,549.901,-3426.499
1224,5551.2,549.901,-5001.299
1225,884.8,549.901,-334.899
1226,481.4,710.904,229.504
1227,876.4,710.904,-165.496
1228,471.6,549.901,78.301
1229,845.4,549.901,-295.499
1230,504.4,549.901,45.501
1231,1271.4,710.904,-560.496
1232,1262.8,793.657,-469.143
1233,1261.8,793.657,-468.143
1234,1261.4,866.501,-394.899
1235,530.4,793.657,263.257
1236,528.2,866.501,338.301
1237,519,793.657,274.657
1238,494.8,866.501,371.701
1239,477.8,793.657,315.857
1240,524.2,549.901,25.701
1241,522,710.904,188.904
1242,524.4,549.901,25.501
1243,505.2,710.904,205.704
1244,479,549.901,70.901
1245,3109.4,793.657,-2315.743
1246,3190.8,793.657,-2397.143
1247,3100.4,866.501,-2233.899
1248,1266,866.501,-399.499
1249,1653.2,793.657,-859.543
1250,1623.4,866.501,-756.899
1251,1644,793.657,-850.343
1252,1599.4,793.657,-805.743
1253,1275.2,866.501,-408.699
1254,865,866.501,1.501
1255,474.8,793.657,318.857
1256,496.8,793.657,296.857
1257,527.4,793.657,266.257
1258,515.2,866.501,351.301
1259,520,793.657,273.657
1260,471,793.657,322.657
