inst#,actual,predicted,error
1031,19.4,20.395,0.995
1032,19.4,20.395,0.995
1033,358.8,20.395,-338.405
1034,19.4,20.395,0.995
1035,19.6,20.395,0.795
1036,19.6,20.395,0.795
1037,21,20.395,-0.605
1038,19.8,20.395,0.595
1039,19.6,20.395,0.795
1040,19.4,20.395,0.995
1041,19.4,20.395,0.995
1042,19.4,20.395,0.995
1043,19.4,20.395,0.995
1044,19.4,20.395,0.995
1045,19.6,20.395,0.795
1046,19.6,20.395,0.795
1047,19.6,20.395,0.795
1048,19.6,20.395,0.795
1049,19.6,20.395,0.795
1050,19.6,20.395,0.795
1051,19.2,20.395,1.195
1052,19.6,20.395,0.795
1053,21.2,20.395,-0.805
1054,19.4,20.395,0.995
1055,19.6,20.395,0.795
1056,19.6,20.395,0.795
1057,19.4,20.395,0.995
1058,19.4,20.395,0.995
1059,19.6,20.395,0.795
1060,19.6,20.395,0.795
1061,19.6,20.395,0.795
1062,569.2,20.395,-548.805
1063,19.6,20.395,0.795
1064,19.4,20.395,0.995
1065,19.4,20.395,0.995
1066,19.4,20.395,0.995
1067,19.4,20.395,0.995
1068,19.4,20.395,0.995
1069,19.4,20.395,0.995
1070,19.2,20.395,1.195
1071,19.4,20.395,0.995
1072,19.4,20.395,0.995
1073,19.6,20.395,0.795
1074,19.4,20.395,0.995
1075,19.4,20.395,0.995
1076,19.4,20.395,0.995
1077,19.4,20.395,0.995
1078,19.6,20.395,0.795
1079,19.2,20.395,1.195
1080,19.4,20.395,0.995
1081,3903,34.994,-3868.006
1082,46.6,34.994,-11.606
1083,152.8,34.994,-117.806
1084,1482.2,34.994,-1447.206
1085,59.6,34.994,-24.606
1086,30,34.994,4.994
1087,901.8,34.994,-866.806
1088,82.6,34.994,-47.606
1089,79.2,34.994,-44.206
1090,20.6,34.994,14.394
1091,26.6,34.994,8.394
1092,455.4,34.994,-420.406
1093,1425,34.994,-1390.006
1094,37.6,34.994,-2.606
1095,236.6,34.994,-201.606
1096,1364.8,34.994,-1329.806
1097,117.2,34.994,-82.206
1098,33.8,34.994,1.194
1099,64,34.994,-29.006
1100,11,34.994,23.994
1101,21.6,34.994,13.394
1102,4,34.994,30.994
1103,284.8,34.994,-249.806
1104,3,34.994,31.994
1105,1351.8,34.994,-1316.806
1106,173.2,34.994,-138.206
1107,7,34.994,27.994
1108,69,34.994,-34.006
1109,17.2,34.994,17.794
1110,41,34.994,-6.006
1111,46.6,34.994,-11.606
1112,32.6,34.994,2.394
1113,27.8,34.994,7.194
1114,8.6,34.994,26.394
1115,14.8,34.994,20.194
1116,2,34.994,32.994
1117,3,34.994,31.994
1118,354.2,34.994,-319.206
1119,32.2,34.994,2.794
1120,35.2,34.994,-0.206
1121,10.2,34.994,24.794
1122,147.6,34.994,-112.606
1123,245.8,34.994,-210.806
1124,2,34.994,32.994
1125,110.2,34.994,-75.206
1126,55.6,34.994,-20.606
1127,35.6,34.994,-0.606
1128,464.2,34.994,-429.206
1129,2.2,34.994,32.794
1130,36.8,34.994,-1.806
1131,23.6,34.994,11.394
1132,6,34.994,28.994
1133,22.8,34.994,12.194
1134,19.6,34.994,15.394
1135,27.6,34.994,7.394
1136,14.6,34.994,20.394
1137,27.6,34.994,7.394
1138,10,34.994,24.994
1139,34.2,34.994,0.794
1140,24.6,34.994,10.394
1141,762.4,20.599,-741.801
1142,835,20.599,-814.401
1143,539.6,20.599,-519.001
1144,15.6,20.599,4.999
1145,21,20.599,-0.401
1146,89.4,20.599,-68.801
1147,14.2,20.599,6.399
1148,4,20.599,16.599
1149,9,20.599,11.599
1150,29.2,20.599,-8.601
1151,28,20.599,-7.401
1152,37.4,20.599,-16.801
1153,100,20.599,-79.401
1154,15.6,20.599,4.999
1155,35.8,20.599,-15.201
1156,27.8,20.599,-7.201
1157,6,20.599,14.599
1158,15.6,20.599,4.999
1159,15.6,20.599,4.999
1160,22.6,20.599,-2.001
1161,29,20.599,-8.401
1162,18.6,20.599,1.999
1163,13,20.599,7.599
1164,26.6,20.599,-6.001
1165,29.4,20.599,-8.801
1166,12,20.599,8.599
1167,7,20.599,13.599
1168,6,20.599,14.599
1169,34.6,20.599,-14.001
1170,22.6,20.599,-2.001
1171,7.6,20.599,12.999
1172,4,20.599,16.599
1173,19.6,20.599,0.999
1174,23.6,20.599,-3.001
1175,18.2,20.599,2.399
1176,39.8,20.599,-19.201
1177,9,20.599,11.599
1178,108.6,20.599,-88.001
1179,55.8,20.599,-35.201
1180,29.2,20.599,-8.601
1181,13.6,20.599,6.999
1182,14.4,20.599,6.199
1183,14.4,20.599,6.199
1184,5,20.599,15.599
1185,19.4,20.599,1.199
1186,23.2,20.599,-2.601
1187,10.6,20.599,9.999
1188,5,20.599,15.599
1189,24.4,20.599,-3.801
1190,1.6,20.599,18.999
1191,32.6,20.599,-12.001
1192,11.8,20.599,8.799
1193,4,20.599,16.599
1194,14.4,20.599,6.199
1195,26.2,20.599,-5.601
1196,20.4,20.599,0.199
1197,23.4,20.599,-2.801
1198,22.4,20.599,-1.801
1199,27.4,20.599,-6.801
1200,19.4,20.599,1.199
1201,1245.2,537.799,-707.401
1202,834.4,537.799,-296.601
1203,517.8,537.799,19.999
1204,527.4,537.799,10.399
1205,536.6,537.799,1.199
1206,532,537.799,5.799
1207,492.6,829.774,337.174
1208,523,829.774,306.774
1209,550.8,866.195,315.395
1210,1687.8,550.2,-1137.6
1211,1666,550.2,-1115.8
1212,1643,721.632,-921.368
1213,532.6,550.2,17.6
1214,551.4,550.2,-1.2
1215,508,721.632,213.632
1216,909.2,537.799,-371.401
1217,903.2,866.195,-37.005
1218,896.6,537.799,-358.801
1219,881.8,829.774,-52.026
1220,5822,550.2,-5271.8
1221,530.8,550.2,19.4
1222,6450.4,684.978,-5765.422
1223,3976.4,550.2,-3426.2
1224,5551.2,550.2,-5001
1225,884.8,550.2,-334.6
1226,481.4,721.632,240.232
1227,876.4,721.632,-154.768
1228,471.6,550.2,78.6
1229,845.4,550.2,-295.2
1230,504.4,550.2,45.8
1231,1271.4,721.632,-549.768
1232,1262.8,537.799,-725.001
1233,1261.8,537.799,-724.001
1234,1261.4,829.774,-431.626
1235,530.4,537.799,7.399
1236,528.2,829.774,301.574
1237,519,537.799,18.799
1238,494.8,829.774,334.974
1239,477.8,537.799,59.999
1240,524.2,550.2,26
1241,522,721.632,199.632
1242,524.4,550.2,25.8
1243,505.2,721.632,216.432
1244,479,550.2,71.2
1245,3109.4,537.799,-2571.601
1246,3190.8,537.799,-2653.001
1247,3100.4,829.774,-2270.626
1248,1266,866.195,-399.805
1249,1653.2,537.799,-1115.401
1250,1623.4,866.195,-757.205
1251,1644,537.799,-1106.201
1252,1599.4,537.799,-1061.601
1253,1275.2,866.195,-409.005
1254,865,866.195,1.195
1255,474.8,537.799,62.999
1256,496.8,537.799,40.999
1257,527.4,537.799,10.399
1258,515.2,866.195,350.995
1259,520,537.799,17.799
1260,471,537.799,66.799
