inst#,actual,predicted,error
1073,19.6,20.199,0.599
1074,19.4,20.199,0.799
1075,19.4,20.199,0.799
1076,19.4,20.199,0.799
1077,19.4,20.199,0.799
1078,19.6,20.199,0.599
1079,19.2,20.199,0.999
1080,19.4,20.199,0.799
1081,3903,34.6,-3868.4
1082,46.6,34.6,-12
1083,152.8,34.6,-118.2
1084,1482.2,34.6,-1447.6
1085,59.6,34.6,-25
1086,30,34.6,4.6
1087,901.8,34.6,-867.2
1088,82.6,34.6,-48
1089,79.2,34.6,-44.6
1090,20.6,34.6,14
1091,26.6,34.6,8
1092,455.4,34.6,-420.8
1093,1425,34.6,-1390.4
1094,37.6,34.6,-3
1095,236.6,34.6,-202
1096,1364.8,34.6,-1330.2
1097,117.2,34.6,-82.6
1098,33.8,34.6,0.8
1099,64,34.6,-29.4
1100,11,34.6,23.6
1101,21.6,34.6,13
1102,4,34.6,30.6
1103,284.8,34.6,-250.2
1104,3,34.6,31.6
1105,1351.8,34.6,-1317.2
1106,173.2,34.6,-138.6
1107,7,34.6,27.6
1108,69,34.6,-34.4
1109,17.2,34.6,17.4
1110,41,34.6,-6.4
1111,46.6,34.6,-12
1112,32.6,34.6,2
1113,27.8,34.6,6.8
1114,8.6,34.6,26
1115,14.8,34.6,19.8
1116,2,34.6,32.6
1117,3,34.6,31.6
1118,354.2,34.6,-319.6
1119,32.2,34.6,2.4
1120,35.2,34.6,-0.6
1121,10.2,34.6,24.4
1122,147.6,34.6,-113
1123,245.8,34.6,-211.2
1124,2,34.6,32.6
1125,110.2,34.6,-75.6
1126,55.6,34.6,-21
1127,35.6,34.6,-1
1128,464.2,34.6,-429.6
1129,2.2,34.6,32.4
1130,36.8,34.6,-2.2
1131,23.6,34.6,11
1132,6,34.6,28.6
1133,22.8,34.6,11.8
1134,19.6,34.6,15
1135,27.6,34.6,7
1136,14.6,34.6,20
1137,27.6,34.6,7
1138,10,34.6,24.6
1139,34.2,34.6,0.4
1140,24.6,34.6,10
1141,762.4,20.595,-741.805
1142,835,20.595,-814.405
1143,539.6,20.595,-519.005
1144,15.6,20.595,4.995
1145,21,20.595,-0.405
1146,89.4,20.595,-68.805
1147,14.2,20.595,6.395
1148,4,20.595,16.595
1149,9,20.595,11.595
1150,29.2,20.595,-8.605
1151,28,20.595,-7.405
1152,37.4,20.595,-16.805
1153,100,20.595,-79.405
1154,15.6,20.595,4.995
1155,35.8,20.595,-15.205
1156,27.8,20.595,-7.205
1157,6,20.595,14.595
1158,15.6,20.595,4.995
1159,15.6,20.595,4.995
1160,22.6,20.595,-2.005
1161,29,20.595,-8.405
1162,18.6,20.595,1.995
1163,13,20.595,7.595
1164,26.6,20.595,-6.005
1165,29.4,20.595,-8.805
1166,12,20.595,8.595
1167,7,20.595,13.595
1168,6,20.595,14.595
1169,34.6,20.595,-14.005
1170,22.6,20.595,-2.005
1171,7.6,20.595,12.995
1172,4,20.595,16.595
1173,19.6,20.595,0.995
1174,23.6,20.595,-3.005
1175,18.2,20.595,2.395
1176,39.8,20.595,-19.205
1177,9,20.595,11.595
1178,108.6,20.595,-88.005
1179,55.8,20.595,-35.205
1180,29.2,20.595,-8.605
1181,13.6,20.595,6.995
1182,14.4,20.595,6.195
1183,14.4,20.595,6.195
1184,5,20.595,15.595
1185,19.4,20.595,1.195
1186,23.2,20.595,-2.605
1187,10.6,20.595,9.995
1188,5,20.595,15.595
1189,24.4,20.595,-3.805
1190,1.6,20.595,18.995
1191,32.6,20.595,-12.005
1192,11.8,20.595,8.795
1193,4,20.595,16.595
1194,14.4,20.595,6.195
1195,26.2,20.595,-5.605
1196,20.4,20.595,0.195
1197,23.4,20.595,-2.805
1198,22.4,20.595,-1.805
1199,27.4,20.595,-6.805
1200,19.4,20.595,1.195
1201,1245.2,577.774,-667.426
1202,834.4,577.774,-256.626
1203,517.8,577.774,59.974
1204,527.4,577.774,50.374
1205,536.6,577.774,41.174
1206,532,577.774,45.774
1207,492.6,831.299,338.699
1208,523,831.299,308.299
1209,550.8,864.007,313.207
1210,1687.8,550.401,-1137.399
1211,1666,550.401,-1115.599
1212,1643,896.663,-746.337
1213,532.6,550.401,17.801
1214,551.4,550.401,-0.999
1215,508,896.663,388.663
1216,909.2,531.4,-377.8
1217,903.2,864.007,-39.193
1218,896.6,531.4,-365.2
1219,881.8,831.299,-50.501
1220,5822,550.401,-5271.599
1221,530.8,550.401,19.601
1222,6450.4,660.095,-5790.305
1223,3976.4,550.401,-3425.999
1224,5551.2,550.401,-5000.799
1225,884.8,550.401,-334.399
1226,481.4,896.663,415.263
1227,876.4,896.663,20.263
1228,471.6,550.401,78.801
1229,845.4,550.401,-294.999
1230,504.4,550.401,46.001
1231,1271.4,896.663,-374.737
1232,1262.8,577.774,-685.026
1233,1261.8,577.774,-684.026
1234,1261.4,831.299,-430.101
1235,530.4,531.4,1
1236,528.2,753.456,225.256
1237,519,531.4,12.4
1238,494.8,665.264,170.464
1239,477.8,531.4,53.6
1240,524.2,550.401,26.201
1241,522,896.663,374.663
1242,524.4,550.401,26.001
1243,505.2,896.663,391.463
1244,479,550.401,71.401
1245,3109.4,577.774,-2531.626
1246,3190.8,577.774,-2613.026
1247,3100.4,831.299,-2269.101
1248,1266,864.007,-401.993
1249,1653.2,531.4,-1121.8
1250,1623.4,864.007,-759.393
1251,1644,531.4,-1112.6
1252,1599.4,531.4,-1068
1253,1275.2,864.007,-411.193
1254,865,864.007,-0.993
1255,474.8,531.4,56.6
1256,496.8,577.774,80.974
1257,527.4,577.774,50.374
1258,515.2,864.007,348.807
1259,520,531.4,11.4
1260,471,531.4,60.4
